class,subset,output_file,original_file,n_out,n_org,emd
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0957.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0957.off,6412,6412,0.06239186430770144
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0958.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0958.off,626,626,0.04089111848883781
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0959.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0959.off,14492,14492,0.08118212494067092
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0960.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0960.off,15345,15345,0.06124032489456144
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0961.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0961.off,25387,25387,0.06618513831015278
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0962.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0962.off,5916,5916,0.05925587518109937
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0963.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0963.off,5862,5862,0.07622417663416228
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0964.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0964.off,52050,52050,0.0876279690122905
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0965.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0965.off,6998,6998,0.08247088374277027
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0966.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0966.off,2883,2883,0.08316695450729819
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0967.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0967.off,4446,4446,0.07902129403024495
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0968.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0968.off,4471,4471,0.06083316480287308
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0969.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0969.off,9184,9184,0.07163496698879379
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0970.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0970.off,30884,30884,0.07670675223165556
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0971.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0971.off,8744,8744,0.07243844250449465
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0972.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0972.off,202,202,0.03440631329958341
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0973.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0973.off,5316,5316,0.07548214349340387
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0974.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0974.off,1689,1689,0.06919654208807996
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0975.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0975.off,1215,1215,0.04490362219272591
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0976.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0976.off,4476,4476,0.08552578208340057
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0977.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0977.off,232,232,0.02490495498522685
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0978.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0978.off,3302,3302,0.02301735768565335
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0979.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0979.off,10504,10504,0.07852232440017853
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0980.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0980.off,460,460,0.05218053501304106
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0981.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0981.off,2228,2228,0.06672095726300922
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0982.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0982.off,2564,2564,0.07267458081255054
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0983.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0983.off,4712,4712,0.09095375507519647
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0984.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0984.off,1434,1434,0.05011143519805068
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0985.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0985.off,11796,11796,0.08429005542586814
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0986.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0986.off,23254,23254,0.059987310973860355
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0987.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0987.off,4782,4782,0.04897968958560404
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0988.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0988.off,2212,2212,0.06527080518966553
chair,decrypted,D:\Year 3\chaos_theory_implementation\output\chair\decrypted_chair_0989.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0989.off,8541,8541,0.07517547009648645
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0890.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0890.off,1715,1658,0.2489159669609639
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0891.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0891.off,14888,14396,0.26537921636084594
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0892.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0892.off,3432,3318,0.2674142643496882
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0893.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0893.off,4326,4182,0.2807575221206745
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0894.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0894.off,187394,181214,0.2546743136647493
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0895.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0895.off,1877,1814,0.22338720750607033
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0896.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0896.off,739,712,0.2598294380608364
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0897.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0897.off,781,754,0.2696497312426459
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0898.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0898.off,17568,16986,0.25071765080724817
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0899.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0899.off,5274,5100,0.24857087851775822
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0900.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0900.off,6420,6207,0.24852803399013565
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0901.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0901.off,4979,4814,0.2337187379577681
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0902.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0902.off,3555,3435,0.23566982614535176
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0903.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0903.off,8927,8630,0.2425817818003166
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0904.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0904.off,4087,3952,0.22812090433147086
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0905.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0905.off,29158,28195,0.28821256623077895
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0906.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0906.off,11218,10846,0.29917743539239183
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0907.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0907.off,2568,2481,0.2800277224267481
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0908.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0908.off,383,368,0.34336106580794884
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0909.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0909.off,3424,3310,0.25023109123164494
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0910.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0910.off,6529,6313,0.24873029729229912
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0911.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0911.off,31220,30188,0.2470074100383639
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0912.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0912.off,7936,7672,0.25404184005370706
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0913.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0913.off,898,868,0.25362712506817353
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0914.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0914.off,2690,2600,0.22200381285023124
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0915.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0915.off,15738,15219,0.2553241796379998
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0916.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0916.off,6624,6405,0.34603963154833206
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0917.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0917.off,35564,34391,0.2536462065726839
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0918.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0918.off,1420,1372,0.26263174412269596
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0919.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0919.off,3090,2988,0.22401499824965454
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0920.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0920.off,5959,5761,0.266057663731885
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0921.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0921.off,4544,4394,0.25760766049410855
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0922.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0922.off,5032,4864,0.24755919093981163
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0923.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0923.off,2512,2428,0.24969358246714857
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0924.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0924.off,7210,6970,0.266047829019623
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0925.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0925.off,180,174,0.30141979274833924
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0926.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0926.off,3591,3471,0.23665671412700004
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0927.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0927.off,1637,1583,0.2539200619165055
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0928.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0928.off,6905,6677,0.2812205226891588
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0929.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0929.off,6901,6673,0.2221492231102109
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0930.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0930.off,13304,12863,0.23380567555125936
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0931.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0931.off,6713,6491,0.2364232360374814
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0932.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0932.off,13061,12629,0.28123589263900634
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0933.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0933.off,86873,84008,0.2442006111804883
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0934.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0934.off,6656,6434,0.22655870804448627
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0935.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0935.off,13717,13264,0.2253526423144439
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0936.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0936.off,3328,3217,0.26584987323472653
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0937.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0937.off,67101,64887,0.2577731219711854
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0938.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0938.off,34374,33240,0.22165108947090506
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0939.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0939.off,684,660,0.28589670316569993
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0940.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0940.off,3034,2932,0.24051383965435916
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0941.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0941.off,11446,11068,0.22784446664976005
chair,encrypted,D:\Year 3\chaos_theory_implementation\output\chair\encrypted_chair_0942.off,D:\Year 3\chaos_theory_implementation\data\ModelNet10\ModelNet10\chair\test\chair_0942.off,423,408,0.23627551860880922
